danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Genre,Name,Artist
0.853,0.531,0,-7.641,1,0.0375,0.474,0.0,0.406,0.877,118.009,audio_features,4I7ly7eSt1raF0ZSOAlWKP,spotify:track:4I7ly7eSt1raF0ZSOAlWKP,https://api.spotify.com/v1/tracks/4I7ly7eSt1raF0ZSOAlWKP,https://api.spotify.com/v1/audio-analysis/4I7ly7eSt1raF0ZSOAlWKP,215771,3,Indie,Go Write It In The Stars,Clerel
0.528,0.606,1,-9.024,0,0.105,0.409,5.98e-05,0.112,0.397,130.0,audio_features,0m35SoBcW7jLn9jpF1WktE,spotify:track:0m35SoBcW7jLn9jpF1WktE,https://api.spotify.com/v1/tracks/0m35SoBcW7jLn9jpF1WktE,https://api.spotify.com/v1/audio-analysis/0m35SoBcW7jLn9jpF1WktE,164198,4,Indie,The Mannequin Song,Hotel Ugly
0.626,0.643,7,-4.351,0,0.0296,0.00899,0.0125,0.0505,0.286,100.022,audio_features,2urZy4XZCrD2cow5fieB9Y,spotify:track:2urZy4XZCrD2cow5fieB9Y,https://api.spotify.com/v1/tracks/2urZy4XZCrD2cow5fieB9Y,https://api.spotify.com/v1/audio-analysis/2urZy4XZCrD2cow5fieB9Y,259064,4,Indie,Fossora,Björk
0.563,0.789,9,-6.789,1,0.0452,0.0232,0.368,0.0955,0.521,168.045,audio_features,5vW6dhzAkClmMivcSJwxvu,spotify:track:5vW6dhzAkClmMivcSJwxvu,https://api.spotify.com/v1/tracks/5vW6dhzAkClmMivcSJwxvu,https://api.spotify.com/v1/audio-analysis/5vW6dhzAkClmMivcSJwxvu,162252,4,Indie,Baggage,j ember
0.589,0.646,3,-7.174,0,0.0321,0.151,8.81e-06,0.122,0.753,153.011,audio_features,5b8JmtL7IhN8GF6wHgCzmt,spotify:track:5b8JmtL7IhN8GF6wHgCzmt,https://api.spotify.com/v1/tracks/5b8JmtL7IhN8GF6wHgCzmt,https://api.spotify.com/v1/audio-analysis/5b8JmtL7IhN8GF6wHgCzmt,188051,4,Indie,Love Is My Condition,Tasha Angela
0.778,0.339,0,-12.077,0,0.0835,0.624,0.00438,0.0947,0.408,88.025,audio_features,6leIMUV6IC5hQEvwPPdsrK,spotify:track:6leIMUV6IC5hQEvwPPdsrK,https://api.spotify.com/v1/tracks/6leIMUV6IC5hQEvwPPdsrK,https://api.spotify.com/v1/audio-analysis/6leIMUV6IC5hQEvwPPdsrK,144270,4,Indie,HotMom.com,Oscar Louis
0.481,0.283,3,-11.137,1,0.0271,0.673,0.223,0.219,0.0901,115.984,audio_features,54tmFPATdf6qXtriYZLVbn,spotify:track:54tmFPATdf6qXtriYZLVbn,https://api.spotify.com/v1/tracks/54tmFPATdf6qXtriYZLVbn,https://api.spotify.com/v1/audio-analysis/54tmFPATdf6qXtriYZLVbn,263653,3,Indie,Sunflower,Tamino
0.611,0.591,6,-10.074,1,0.0322,0.79,0.414,0.103,0.612,126.384,audio_features,6Xr3s1NTck8lLiLF7VGReD,spotify:track:6Xr3s1NTck8lLiLF7VGReD,https://api.spotify.com/v1/tracks/6Xr3s1NTck8lLiLF7VGReD,https://api.spotify.com/v1/audio-analysis/6Xr3s1NTck8lLiLF7VGReD,128385,4,Indie,F.O.O.F.,Frankie Cosmos
0.633,0.448,9,-11.824,1,0.0545,0.651,0.0235,0.0819,0.452,99.95,audio_features,7nAU7YNFqUCb91FkTDVEUD,spotify:track:7nAU7YNFqUCb91FkTDVEUD,https://api.spotify.com/v1/tracks/7nAU7YNFqUCb91FkTDVEUD,https://api.spotify.com/v1/audio-analysis/7nAU7YNFqUCb91FkTDVEUD,182000,4,Indie,rien dire,Christine and the Queens
0.465,0.527,10,-5.365,1,0.0257,0.511,1.01e-05,0.315,0.362,132.972,audio_features,4CZrDrP8pmwHkUl2eqwPeG,spotify:track:4CZrDrP8pmwHkUl2eqwPeG,https://api.spotify.com/v1/tracks/4CZrDrP8pmwHkUl2eqwPeG,https://api.spotify.com/v1/audio-analysis/4CZrDrP8pmwHkUl2eqwPeG,149512,4,Indie,Why Not?,Christian Leave
0.778,0.516,7,-9.303,1,0.524,0.4,0.423,0.142,0.29,91.942,audio_features,3H8zeSxIzl98QJaM5gi4tv,spotify:track:3H8zeSxIzl98QJaM5gi4tv,https://api.spotify.com/v1/tracks/3H8zeSxIzl98QJaM5gi4tv,https://api.spotify.com/v1/audio-analysis/3H8zeSxIzl98QJaM5gi4tv,182644,4,Indie,Falling Out,Charlie Houston
0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,audio_features,3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,159246,4,Indie,End of Beginning,Djo
0.758,0.555,6,-8.569,0,0.0288,0.333,0.265,0.0909,0.607,96.995,audio_features,3C9LuqZ8kBJItBiZEEZ9xY,spotify:track:3C9LuqZ8kBJItBiZEEZ9xY,https://api.spotify.com/v1/tracks/3C9LuqZ8kBJItBiZEEZ9xY,https://api.spotify.com/v1/audio-analysis/3C9LuqZ8kBJItBiZEEZ9xY,203120,4,Indie,Safe Space,JORDANN
0.477,0.482,7,-6.858,1,0.0323,0.36,0.00284,0.0768,0.336,155.845,audio_features,6MN8KWTQGT59d28TnvSO4y,spotify:track:6MN8KWTQGT59d28TnvSO4y,https://api.spotify.com/v1/tracks/6MN8KWTQGT59d28TnvSO4y,https://api.spotify.com/v1/audio-analysis/6MN8KWTQGT59d28TnvSO4y,154387,4,Indie,Never Want to Leave,Ging
0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,audio_features,41P6Tnd8KIHqON0QIydx6a,spotify:track:41P6Tnd8KIHqON0QIydx6a,https://api.spotify.com/v1/tracks/41P6Tnd8KIHqON0QIydx6a,https://api.spotify.com/v1/audio-analysis/41P6Tnd8KIHqON0QIydx6a,177533,4,Indie,the perfect pair,beabadoobee
0.448,0.693,11,-5.555,0,0.0329,2.65e-05,0.503,0.333,0.415,96.975,audio_features,1d10lryhCqjMMgDsKLZFfM,spotify:track:1d10lryhCqjMMgDsKLZFfM,https://api.spotify.com/v1/tracks/1d10lryhCqjMMgDsKLZFfM,https://api.spotify.com/v1/audio-analysis/1d10lryhCqjMMgDsKLZFfM,209644,4,Indie,Peach,PONY
0.691,0.742,11,-6.393,0,0.0555,0.558,0.678,0.109,0.365,104.933,audio_features,5BkbrF1KA0Y6Y0B5M1N57v,spotify:track:5BkbrF1KA0Y6Y0B5M1N57v,https://api.spotify.com/v1/tracks/5BkbrF1KA0Y6Y0B5M1N57v,https://api.spotify.com/v1/audio-analysis/5BkbrF1KA0Y6Y0B5M1N57v,194347,4,Indie,Y tu te vas,La Femme
0.577,0.219,0,-14.864,1,0.0412,0.937,0.181,0.318,0.188,120.013,audio_features,6SmgLOxqcRtC6dbZqxkcuB,spotify:track:6SmgLOxqcRtC6dbZqxkcuB,https://api.spotify.com/v1/tracks/6SmgLOxqcRtC6dbZqxkcuB,https://api.spotify.com/v1/audio-analysis/6SmgLOxqcRtC6dbZqxkcuB,283823,4,Indie,Letting Go,GLDMTH
0.37,0.571,10,-8.109,1,0.0336,0.0412,0.0138,0.0953,0.12,80.995,audio_features,129EFIQ1KrSVCPPIg1XQnj,spotify:track:129EFIQ1KrSVCPPIg1XQnj,https://api.spotify.com/v1/tracks/129EFIQ1KrSVCPPIg1XQnj,https://api.spotify.com/v1/audio-analysis/129EFIQ1KrSVCPPIg1XQnj,216255,4,Indie,One Of A Million,Softcult
0.421,0.445,3,-7.763,1,0.0627,0.442,4.7e-05,0.124,0.272,114.882,audio_features,04sZfyhVJs0feZjVDq53Y8,spotify:track:04sZfyhVJs0feZjVDq53Y8,https://api.spotify.com/v1/tracks/04sZfyhVJs0feZjVDq53Y8,https://api.spotify.com/v1/audio-analysis/04sZfyhVJs0feZjVDq53Y8,189440,4,Indie,PIRATE RADIO*,Jean Dawson
0.597,0.697,5,-12.678,0,0.0329,0.522,0.716,0.2,0.198,132.555,audio_features,545N3VnU7ZSBEUtdRGSUS9,spotify:track:545N3VnU7ZSBEUtdRGSUS9,https://api.spotify.com/v1/tracks/545N3VnU7ZSBEUtdRGSUS9,https://api.spotify.com/v1/audio-analysis/545N3VnU7ZSBEUtdRGSUS9,181453,4,Indie,Wish,Blood Orange
0.668,0.704,4,-7.366,0,0.0331,0.212,0.012,0.108,0.626,129.921,audio_features,7lX3csi0tMtyj1n3gtx9x7,spotify:track:7lX3csi0tMtyj1n3gtx9x7,https://api.spotify.com/v1/tracks/7lX3csi0tMtyj1n3gtx9x7,https://api.spotify.com/v1/audio-analysis/7lX3csi0tMtyj1n3gtx9x7,232000,4,Indie,Cowboy Gangster Politician,Goldie Boutilier
0.601,0.449,1,-10.263,1,0.0385,0.0269,4.8e-05,0.151,0.163,119.924,audio_features,4aoUEEatDORAXJfJ33ipyD,spotify:track:4aoUEEatDORAXJfJ33ipyD,https://api.spotify.com/v1/tracks/4aoUEEatDORAXJfJ33ipyD,https://api.spotify.com/v1/audio-analysis/4aoUEEatDORAXJfJ33ipyD,206267,4,Indie,Lips Apart,Alice Glass
0.428,0.885,0,-5.325,1,0.0412,6.48e-05,2.73e-05,0.312,0.804,179.97,audio_features,3LQY0O87BlaOKMp56ST4hC,spotify:track:3LQY0O87BlaOKMp56ST4hC,https://api.spotify.com/v1/tracks/3LQY0O87BlaOKMp56ST4hC,https://api.spotify.com/v1/audio-analysis/3LQY0O87BlaOKMp56ST4hC,156122,4,Indie,No Time to Explain,Good Kid
0.619,0.578,7,-8.829,1,0.0738,0.0185,3.11e-05,0.139,0.556,144.986,audio_features,7xjbn0bhs7zx7E1s0lCqT3,spotify:track:7xjbn0bhs7zx7E1s0lCqT3,https://api.spotify.com/v1/tracks/7xjbn0bhs7zx7E1s0lCqT3,https://api.spotify.com/v1/audio-analysis/7xjbn0bhs7zx7E1s0lCqT3,245427,5,Indie,Asphalt Meadows,Death Cab for Cutie
0.701,0.533,2,-10.646,1,0.0399,0.582,0.00268,0.0987,0.775,144.98,audio_features,6wPO0yk9q05eq7tnQ4Z75K,spotify:track:6wPO0yk9q05eq7tnQ4Z75K,https://api.spotify.com/v1/tracks/6wPO0yk9q05eq7tnQ4Z75K,https://api.spotify.com/v1/audio-analysis/6wPO0yk9q05eq7tnQ4Z75K,222574,4,Indie,Humble Lion,Jason Bajada
0.576,0.699,1,-6.766,0,0.0386,0.0844,0.00087,0.0893,0.555,123.189,audio_features,5qFNMFwY9KkgfKdU1SW7Zl,spotify:track:5qFNMFwY9KkgfKdU1SW7Zl,https://api.spotify.com/v1/tracks/5qFNMFwY9KkgfKdU1SW7Zl,https://api.spotify.com/v1/audio-analysis/5qFNMFwY9KkgfKdU1SW7Zl,187660,4,Indie,Joe,Joesef
0.585,0.547,6,-7.364,1,0.0504,0.436,0.0,0.368,0.581,124.903,audio_features,523hC1uqbhUPq8swyxd3gn,spotify:track:523hC1uqbhUPq8swyxd3gn,https://api.spotify.com/v1/tracks/523hC1uqbhUPq8swyxd3gn,https://api.spotify.com/v1/audio-analysis/523hC1uqbhUPq8swyxd3gn,148320,4,Indie,Autopilot,Ev Bird
0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,1xK59OXxi2TAAAbmZK0kBL,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4,Indie,Romantic Homicide,d4vd
0.648,0.369,1,-10.168,0,0.0311,0.00801,0.804,0.596,0.17,131.418,audio_features,5lGoX0XHR2ystyz0OF3Kv5,spotify:track:5lGoX0XHR2ystyz0OF3Kv5,https://api.spotify.com/v1/tracks/5lGoX0XHR2ystyz0OF3Kv5,https://api.spotify.com/v1/audio-analysis/5lGoX0XHR2ystyz0OF3Kv5,172334,4,Indie,It Could Be Nice,Chet Faker
0.69,0.744,6,-6.418,1,0.0998,0.146,0.000116,0.107,0.514,116.997,audio_features,0ImFkJEKGw1N1CTvQmnVSX,spotify:track:0ImFkJEKGw1N1CTvQmnVSX,https://api.spotify.com/v1/tracks/0ImFkJEKGw1N1CTvQmnVSX,https://api.spotify.com/v1/audio-analysis/0ImFkJEKGw1N1CTvQmnVSX,220419,4,Indie,Waiting Outside,Big Wild
0.472,0.912,8,-4.521,1,0.0548,0.00192,0.0,0.151,0.573,87.951,audio_features,3hUIWeIiRr12i4afab6fcX,spotify:track:3hUIWeIiRr12i4afab6fcX,https://api.spotify.com/v1/tracks/3hUIWeIiRr12i4afab6fcX,https://api.spotify.com/v1/audio-analysis/3hUIWeIiRr12i4afab6fcX,206976,4,Indie,Fever Pitch,Hotel Mira
0.601,0.545,0,-7.027,1,0.0399,0.0104,0.0,0.333,0.805,90.015,audio_features,5uIrUNycXZ06nUSWBrsYWp,spotify:track:5uIrUNycXZ06nUSWBrsYWp,https://api.spotify.com/v1/tracks/5uIrUNycXZ06nUSWBrsYWp,https://api.spotify.com/v1/audio-analysis/5uIrUNycXZ06nUSWBrsYWp,200337,4,Indie,Oh Cecilia,Born Ruffians
0.605,0.808,7,-5.451,0,0.0291,0.163,0.888,0.102,0.692,117.022,audio_features,6L5JCzgUKbLqRUuegsuYfm,spotify:track:6L5JCzgUKbLqRUuegsuYfm,https://api.spotify.com/v1/tracks/6L5JCzgUKbLqRUuegsuYfm,https://api.spotify.com/v1/audio-analysis/6L5JCzgUKbLqRUuegsuYfm,152922,4,Indie,Ain't No Cowboys In Georgia,Honey Harper
0.648,0.667,7,-5.435,1,0.22,0.207,0.0,0.531,0.64,135.804,audio_features,4VXGsmZkyqUmF6ClElnd23,spotify:track:4VXGsmZkyqUmF6ClElnd23,https://api.spotify.com/v1/tracks/4VXGsmZkyqUmF6ClElnd23,https://api.spotify.com/v1/audio-analysis/4VXGsmZkyqUmF6ClElnd23,152363,4,Indie,Open Arms,Ruby Waters
0.694,0.623,1,-11.177,1,0.0446,0.171,0.235,0.073,0.629,109.992,audio_features,48iDkwmfHzeX5IXFQujb7x,spotify:track:48iDkwmfHzeX5IXFQujb7x,https://api.spotify.com/v1/tracks/48iDkwmfHzeX5IXFQujb7x,https://api.spotify.com/v1/audio-analysis/48iDkwmfHzeX5IXFQujb7x,284971,4,Indie,Gold Rush,Stella Explorer
0.311,0.326,9,-10.79,1,0.0318,0.0329,0.00288,0.0987,0.23,156.702,audio_features,0UV2btQxu47HidfjAaM6f8,spotify:track:0UV2btQxu47HidfjAaM6f8,https://api.spotify.com/v1/tracks/0UV2btQxu47HidfjAaM6f8,https://api.spotify.com/v1/audio-analysis/0UV2btQxu47HidfjAaM6f8,252597,3,Indie,Fade into You,Mallrat
0.78,0.315,5,-15.257,1,0.0305,0.512,0.0156,0.121,0.82,101.987,audio_features,5txRJup3ndKlzrapHKQyAp,spotify:track:5txRJup3ndKlzrapHKQyAp,https://api.spotify.com/v1/tracks/5txRJup3ndKlzrapHKQyAp,https://api.spotify.com/v1/audio-analysis/5txRJup3ndKlzrapHKQyAp,303698,4,Indie,Diamond Violence,Marker Starling
0.667,0.753,0,-6.905,1,0.0349,0.0888,0.0507,0.185,0.801,114.974,audio_features,3TR91cx8KHmuT6w54Zv3TZ,spotify:track:3TR91cx8KHmuT6w54Zv3TZ,https://api.spotify.com/v1/tracks/3TR91cx8KHmuT6w54Zv3TZ,https://api.spotify.com/v1/audio-analysis/3TR91cx8KHmuT6w54Zv3TZ,268375,4,Indie,All You Do,Magdalena Bay
0.723,0.757,9,-4.188,1,0.0585,0.138,0.0,0.0603,0.662,119.971,audio_features,7uOvb1oTvrCGiU42h4rzE5,spotify:track:7uOvb1oTvrCGiU42h4rzE5,https://api.spotify.com/v1/tracks/7uOvb1oTvrCGiU42h4rzE5,https://api.spotify.com/v1/audio-analysis/7uOvb1oTvrCGiU42h4rzE5,210439,4,Indie,Can We Take The Night Off?,Michaela Slinger
0.591,0.461,2,-11.212,0,0.0427,0.233,0.726,0.0955,0.289,93.975,audio_features,743RPuczlrj2PbD6EsNCJf,spotify:track:743RPuczlrj2PbD6EsNCJf,https://api.spotify.com/v1/tracks/743RPuczlrj2PbD6EsNCJf,https://api.spotify.com/v1/audio-analysis/743RPuczlrj2PbD6EsNCJf,311949,4,Indie,If I Were A Butterfly (Single Version),Rayland Baxter
0.669,0.723,11,-9.921,1,0.0372,0.0863,0.138,0.1,0.707,125.999,audio_features,3pJ1EjeERFlGkj93KWp2Fi,spotify:track:3pJ1EjeERFlGkj93KWp2Fi,https://api.spotify.com/v1/tracks/3pJ1EjeERFlGkj93KWp2Fi,https://api.spotify.com/v1/audio-analysis/3pJ1EjeERFlGkj93KWp2Fi,317279,4,Indie,First Time Caller,Jaguar Sun
0.386,0.797,2,-4.559,1,0.0304,0.114,0.297,0.437,0.473,90.999,audio_features,57KXGxtYYTZB0bLwrHHvTD,spotify:track:57KXGxtYYTZB0bLwrHHvTD,https://api.spotify.com/v1/tracks/57KXGxtYYTZB0bLwrHHvTD,https://api.spotify.com/v1/audio-analysis/57KXGxtYYTZB0bLwrHHvTD,190907,4,Indie,Chemical Emotion,Jeen
0.629,0.635,7,-11.327,1,0.0487,0.0174,0.585,0.106,0.124,139.039,audio_features,575m8eKKXa0bkR6haOzVPt,spotify:track:575m8eKKXa0bkR6haOzVPt,https://api.spotify.com/v1/tracks/575m8eKKXa0bkR6haOzVPt,https://api.spotify.com/v1/audio-analysis/575m8eKKXa0bkR6haOzVPt,249427,4,Indie,Fall First,Santigold
0.84,0.546,4,-7.49,1,0.0437,0.0252,0.83,0.136,0.943,116.024,audio_features,2QzRJ7DmEIddRe94ISBB4B,spotify:track:2QzRJ7DmEIddRe94ISBB4B,https://api.spotify.com/v1/tracks/2QzRJ7DmEIddRe94ISBB4B,https://api.spotify.com/v1/audio-analysis/2QzRJ7DmEIddRe94ISBB4B,119907,4,Indie,Double Dare,Makk Mikkael
0.635,0.175,6,-12.086,0,0.039,0.838,0.0471,0.109,0.172,126.573,audio_features,718WbSuYzjlBxu4MshY3e0,spotify:track:718WbSuYzjlBxu4MshY3e0,https://api.spotify.com/v1/tracks/718WbSuYzjlBxu4MshY3e0,https://api.spotify.com/v1/audio-analysis/718WbSuYzjlBxu4MshY3e0,256995,3,Indie,What Remains,Ocie Elliott
0.843,0.393,2,-9.724,0,0.0353,0.245,0.356,0.109,0.598,105.987,audio_features,4UsWjHgX1TBmBv9CiVjcSR,spotify:track:4UsWjHgX1TBmBv9CiVjcSR,https://api.spotify.com/v1/tracks/4UsWjHgX1TBmBv9CiVjcSR,https://api.spotify.com/v1/audio-analysis/4UsWjHgX1TBmBv9CiVjcSR,218500,4,Indie,Come Around,frown line
0.489,0.677,10,-8.582,0,0.0374,0.52,0.709,0.143,0.517,130.114,audio_features,646qEtK5KSUDEmVLmJiLfE,spotify:track:646qEtK5KSUDEmVLmJiLfE,https://api.spotify.com/v1/tracks/646qEtK5KSUDEmVLmJiLfE,https://api.spotify.com/v1/audio-analysis/646qEtK5KSUDEmVLmJiLfE,242855,4,Indie,I Let My Plant Die,Alicia Clara
0.786,0.522,11,-8.897,1,0.037,0.591,0.00109,0.126,0.722,103.01,audio_features,2dPYz3ceO14cgKZzsrTx5A,spotify:track:2dPYz3ceO14cgKZzsrTx5A,https://api.spotify.com/v1/tracks/2dPYz3ceO14cgKZzsrTx5A,https://api.spotify.com/v1/audio-analysis/2dPYz3ceO14cgKZzsrTx5A,210753,4,Indie,Survivor's Guilt,Haley Blais
0.686,0.507,1,-7.097,1,0.0357,0.626,7.51e-05,0.383,0.69,168.955,audio_features,5CM4UuQ9Gnd6K2YyKGPMoK,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/tracks/5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/audio-analysis/5CM4UuQ9Gnd6K2YyKGPMoK,232115,4,Indie,Bad Habit,Steve Lacy
0.741,0.913,2,-3.34,0,0.0465,0.00343,0.103,0.325,0.643,120.012,audio_features,2W3ZpQg9i6lE6kmHbcdu9N,spotify:track:2W3ZpQg9i6lE6kmHbcdu9N,https://api.spotify.com/v1/tracks/2W3ZpQg9i6lE6kmHbcdu9N,https://api.spotify.com/v1/audio-analysis/2W3ZpQg9i6lE6kmHbcdu9N,213750,4,Indie,Cracker Island (feat. Thundercat),Gorillaz
0.611,0.4,2,-11.388,1,0.026,0.456,0.00137,0.0871,0.263,127.3,audio_features,6zc5BnlGNETdLqsu2gK3y2,spotify:track:6zc5BnlGNETdLqsu2gK3y2,https://api.spotify.com/v1/tracks/6zc5BnlGNETdLqsu2gK3y2,https://api.spotify.com/v1/audio-analysis/6zc5BnlGNETdLqsu2gK3y2,319288,4,Indie,Follow Me Around,Radiohead
0.7,0.686,7,-6.888,0,0.0343,0.00606,0.000345,0.447,0.302,111.021,audio_features,4XRvI0XtqdOGYeC36VkbwA,spotify:track:4XRvI0XtqdOGYeC36VkbwA,https://api.spotify.com/v1/tracks/4XRvI0XtqdOGYeC36VkbwA,https://api.spotify.com/v1/audio-analysis/4XRvI0XtqdOGYeC36VkbwA,263080,4,Indie,All Comes Crashing,Metric
0.823,0.461,9,-12.75,0,0.0366,0.647,0.327,0.14,0.798,114.026,audio_features,2joEpsXflccZD0ZwKEdz5m,spotify:track:2joEpsXflccZD0ZwKEdz5m,https://api.spotify.com/v1/tracks/2joEpsXflccZD0ZwKEdz5m,https://api.spotify.com/v1/audio-analysis/2joEpsXflccZD0ZwKEdz5m,176316,4,Indie,Sugar,Men I Trust
0.476,0.867,5,-3.982,1,0.037,0.00327,3.42e-06,0.0962,0.466,110.026,audio_features,5Uou8idst1XJc0F6MRAk5S,spotify:track:5Uou8idst1XJc0F6MRAk5S,https://api.spotify.com/v1/tracks/5Uou8idst1XJc0F6MRAk5S,https://api.spotify.com/v1/audio-analysis/5Uou8idst1XJc0F6MRAk5S,327547,4,Indie,I Don't Live Here Anymore (feat. Lucius),The War On Drugs
0.554,0.38,9,-10.666,1,0.0314,0.526,0.0,0.213,0.284,118.925,audio_features,6G1Mz5yMgn0ydOlIvTrZ65,spotify:track:6G1Mz5yMgn0ydOlIvTrZ65,https://api.spotify.com/v1/tracks/6G1Mz5yMgn0ydOlIvTrZ65,https://api.spotify.com/v1/audio-analysis/6G1Mz5yMgn0ydOlIvTrZ65,213754,4,Indie,Run Away to Mars,TALK
0.6,0.662,7,-7.549,0,0.0323,0.235,0.0,0.0917,0.615,122.005,audio_features,0JtMrH5khKzzjDztgZrpkI,spotify:track:0JtMrH5khKzzjDztgZrpkI,https://api.spotify.com/v1/tracks/0JtMrH5khKzzjDztgZrpkI,https://api.spotify.com/v1/audio-analysis/0JtMrH5khKzzjDztgZrpkI,170293,4,Indie,Mélamine,Klô Pelgag
0.486,0.68,11,-8.911,1,0.0313,0.0222,0.000132,0.171,0.532,97.502,audio_features,0Zd9Nub5lwmzSBoWaVOWrP,spotify:track:0Zd9Nub5lwmzSBoWaVOWrP,https://api.spotify.com/v1/tracks/0Zd9Nub5lwmzSBoWaVOWrP,https://api.spotify.com/v1/audio-analysis/0Zd9Nub5lwmzSBoWaVOWrP,273693,4,Indie,Unconditional I (Lookout Kid),Arcade Fire
0.647,0.614,0,-6.509,1,0.027,0.177,0.0,0.0617,0.262,109.039,audio_features,38SpxensPT9J0iNbMmQIjd,spotify:track:38SpxensPT9J0iNbMmQIjd,https://api.spotify.com/v1/tracks/38SpxensPT9J0iNbMmQIjd,https://api.spotify.com/v1/audio-analysis/38SpxensPT9J0iNbMmQIjd,230748,4,Indie,Up Granville,Peach Pit
0.314,0.57,8,-10.451,0,0.0352,0.0733,0.926,0.0831,0.581,159.828,audio_features,6sC1pqBXUxgElBOLy2MTd6,spotify:track:6sC1pqBXUxgElBOLy2MTd6,https://api.spotify.com/v1/tracks/6sC1pqBXUxgElBOLy2MTd6,https://api.spotify.com/v1/audio-analysis/6sC1pqBXUxgElBOLy2MTd6,325829,4,Indie,Love Proceeding,BADBADNOTGOOD
0.364,0.75,10,-9.338,1,0.0865,0.575,0.428,0.254,0.498,120.947,audio_features,0AJQjFdtEEr0rVoCGauYRU,spotify:track:0AJQjFdtEEr0rVoCGauYRU,https://api.spotify.com/v1/tracks/0AJQjFdtEEr0rVoCGauYRU,https://api.spotify.com/v1/audio-analysis/0AJQjFdtEEr0rVoCGauYRU,248560,4,Indie,Lemon Tree,Mt. Joy
0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,audio_features,5ruzrDWcT0vuJIOMW7gMnW,spotify:track:5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW,309053,4,Indie,The Adults Are Talking,The Strokes
0.712,0.616,7,-9.818,0,0.0379,0.721,0.308,0.0926,0.347,119.043,audio_features,7cAt6RDwJL05tQ8rTA4ZXe,spotify:track:7cAt6RDwJL05tQ8rTA4ZXe,https://api.spotify.com/v1/tracks/7cAt6RDwJL05tQ8rTA4ZXe,https://api.spotify.com/v1/audio-analysis/7cAt6RDwJL05tQ8rTA4ZXe,320525,4,Indie,Robber,The Weather Station
0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009,audio_features,1jBKtzlwTVtCrScpiiHiKT,spotify:track:1jBKtzlwTVtCrScpiiHiKT,https://api.spotify.com/v1/tracks/1jBKtzlwTVtCrScpiiHiKT,https://api.spotify.com/v1/audio-analysis/1jBKtzlwTVtCrScpiiHiKT,207840,4,Indie,Intimidated (feat. H.E.R.),KAYTRANADA
0.353,0.73,7,-11.021,0,0.0343,0.39,0.863,0.136,0.427,168.234,audio_features,057rZ21MDp8Ld0TgQndNcv,spotify:track:057rZ21MDp8Ld0TgQndNcv,https://api.spotify.com/v1/tracks/057rZ21MDp8Ld0TgQndNcv,https://api.spotify.com/v1/audio-analysis/057rZ21MDp8Ld0TgQndNcv,284907,4,Indie,Once Twice Melody,Beach House
0.609,0.492,4,-9.644,0,0.0364,0.59,4.63e-06,0.182,0.53,157.965,audio_features,5uyRqg6TNVaj6r0tajpN1E,spotify:track:5uyRqg6TNVaj6r0tajpN1E,https://api.spotify.com/v1/tracks/5uyRqg6TNVaj6r0tajpN1E,https://api.spotify.com/v1/audio-analysis/5uyRqg6TNVaj6r0tajpN1E,245853,4,Indie,Chanson pour Bérénice Einberg,Thierry Larose
0.646,0.669,6,-7.31,0,0.0275,0.0148,0.000115,0.373,0.484,114.999,audio_features,5xtSnYsevveWRiYmKTnxWS,spotify:track:5xtSnYsevveWRiYmKTnxWS,https://api.spotify.com/v1/tracks/5xtSnYsevveWRiYmKTnxWS,https://api.spotify.com/v1/audio-analysis/5xtSnYsevveWRiYmKTnxWS,191685,4,Indie,Take It Off,Softcult
0.722,0.889,3,-2.564,0,0.0416,0.0682,4.77e-06,0.124,0.743,139.965,audio_features,0ePX6rVjeql7Bt1KurTbAG,spotify:track:0ePX6rVjeql7Bt1KurTbAG,https://api.spotify.com/v1/tracks/0ePX6rVjeql7Bt1KurTbAG,https://api.spotify.com/v1/audio-analysis/0ePX6rVjeql7Bt1KurTbAG,177397,4,Indie,"What, Me Worry?",Portugal. The Man
